,STATE/UT,MURDER,RAPE,ROBBERY,RIOTS,StateLabel,Time
6078,HIMACHAL PRADESH,29,46,0,92,13,1
6079,HIMACHAL PRADESH,2,12,0,8,13,3
6080,HIMACHAL PRADESH,7,48,3,29,13,5
6081,HIMACHAL PRADESH,1,2,0,1,13,20
6082,HIMACHAL PRADESH,9,44,2,82,13,0
6083,HIMACHAL PRADESH,18,56,0,99,13,23
6084,HIMACHAL PRADESH,7,30,5,68,13,5
6085,HIMACHAL PRADESH,7,16,1,45,13,5
6086,HIMACHAL PRADESH,11,22,4,38,13,22
6087,HIMACHAL PRADESH,125,366,21,591,13,20
6088,JAMMU & KASHMIR,6,16,7,136,14,2
6089,JAMMU & KASHMIR,5,10,4,21,14,20
6090,JAMMU & KASHMIR,5,8,3,49,14,21
6091,JAMMU & KASHMIR,20,28,7,138,14,4
6092,JAMMU & KASHMIR,3,20,11,182,14,20
6093,JAMMU & KASHMIR,1,0,0,0,14,4
6094,JAMMU & KASHMIR,0,0,0,0,14,5
6095,JAMMU & KASHMIR,18,36,1,15,14,24
6096,JAMMU & KASHMIR,4,14,1,52,14,22
6097,JAMMU & KASHMIR,6,10,0,14,14,24
6098,JAMMU & KASHMIR,18,58,5,82,14,6
6099,JAMMU & KASHMIR,0,2,0,3,14,2
6100,JAMMU & KASHMIR,10,18,0,39,14,23
6101,JAMMU & KASHMIR,10,6,0,1,14,4
6102,JAMMU & KASHMIR,10,18,5,79,14,2
6103,JAMMU & KASHMIR,10,12,1,50,14,20
6104,JAMMU & KASHMIR,4,4,1,2,14,3
6105,JAMMU & KASHMIR,17,24,0,107,14,4
6106,JAMMU & KASHMIR,4,10,2,81,14,3
6107,JAMMU & KASHMIR,1,0,0,0,14,20
6108,JAMMU & KASHMIR,0,0,0,0,14,3
6109,JAMMU & KASHMIR,11,44,0,26,14,20
6110,JAMMU & KASHMIR,5,24,0,22,14,1
6111,JAMMU & KASHMIR,15,18,0,3,14,0
6112,JAMMU & KASHMIR,9,12,0,14,14,1
6113,JAMMU & KASHMIR,12,10,6,73,14,23
6114,JAMMU & KASHMIR,23,42,14,266,14,3
6115,JAMMU & KASHMIR,10,30,1,17,14,3
6116,JAMMU & KASHMIR,237,474,69,1472,14,1
6117,JHARKHAND,58,36,33,93,15,24
6118,JHARKHAND,118,68,25,22,15,1
6119,JHARKHAND,38,32,9,84,15,22
6120,JHARKHAND,51,90,27,115,15,1
6121,JHARKHAND,69,72,49,204,15,2
6122,JHARKHAND,7,0,16,6,15,4
6123,JHARKHAND,68,122,15,87,15,22
6124,JHARKHAND,48,54,32,199,15,2
6125,JHARKHAND,86,56,22,261,15,23
6126,JHARKHAND,66,48,19,118,15,1
6127,JHARKHAND,168,78,36,52,15,2
6128,JHARKHAND,61,66,34,190,15,5
6129,JHARKHAND,106,92,72,85,15,6
6130,JHARKHAND,6,2,10,0,15,0
6131,JHARKHAND,13,42,7,32,15,24
6132,JHARKHAND,72,8,13,30,15,21
6133,JHARKHAND,28,12,10,100,15,6
6134,JHARKHAND,43,26,22,34,15,22
6135,JHARKHAND,32,40,25,13,15,20
6136,JHARKHAND,33,92,1,80,15,22
6137,JHARKHAND,79,74,55,208,15,24
6138,JHARKHAND,26,32,26,49,15,3
6139,JHARKHAND,202,126,178,166,15,6
6140,JHARKHAND,48,90,12,48,15,5
6141,JHARKHAND,47,46,22,25,15,24
6142,JHARKHAND,63,34,10,11,15,23
6143,JHARKHAND,1636,1438,780,2312,15,3
6144,KARNATAKA,41,16,9,144,16,0
6145,KARNATAKA,256,130,743,337,16,2
6146,KARNATAKA,87,28,76,166,16,6
6147,KARNATAKA,106,78,76,488,16,20
6148,KARNATAKA,44,22,22,165,16,20
6149,KARNATAKA,22,24,22,110,16,21
6150,KARNATAKA,64,38,18,288,16,3
6151,KARNATAKA,47,22,12,158,16,20
6152,KARNATAKA,23,16,6,95,16,21
6153,KARNATAKA,32,26,14,137,16,23
6154,KARNATAKA,43,52,24,247,16,23
6155,KARNATAKA,61,28,37,232,16,23
6156,KARNATAKA,27,32,28,278,16,24
6157,KARNATAKA,17,12,54,107,16,22
6158,KARNATAKA,20,8,8,112,16,24
6159,KARNATAKA,21,8,5,97,16,24
6160,KARNATAKA,145,64,77,548,16,6
6161,KARNATAKA,59,44,54,161,16,23
6162,KARNATAKA,21,10,16,212,16,22
6163,KARNATAKA,12,18,5,62,16,3
6164,KARNATAKA,31,28,8,41,16,1
6165,KARNATAKA,30,20,15,166,16,22
6166,KARNATAKA,22,28,8,109,16,3
6167,KARNATAKA,74,32,45,292,16,3
6168,KARNATAKA,34,28,124,150,16,1
6169,KARNATAKA,54,42,28,184,16,4
6170,KARNATAKA,49,42,6,227,16,20
6171,KARNATAKA,12,2,47,9,16,20
6172,KARNATAKA,66,24,41,240,16,4
6173,KARNATAKA,53,30,70,342,16,4
6174,KARNATAKA,83,38,59,176,16,21
6175,KARNATAKA,28,10,44,104,16,21
6176,KARNATAKA,18,18,24,85,16,22
6177,KARNATAKA,1702,1018,1825,6269,16,3
6178,KERALA,20,52,36,410,17,2
6179,KERALA,12,40,28,92,17,20
6180,KERALA,34,52,54,307,17,22
6181,KERALA,19,46,14,209,17,1
6182,KERALA,14,74,99,1016,17,1
6183,KERALA,20,94,30,636,17,20
6184,KERALA,34,102,33,693,17,0
6185,KERALA,19,56,49,371,17,20
6186,KERALA,5,36,114,330,17,22
6187,KERALA,19,66,20,744,17,21
6188,KERALA,24,70,52,521,17,0
6189,KERALA,36,98,34,458,17,2
6190,KERALA,15,48,27,336,17,24
6191,KERALA,1,0,3,3,17,20
6192,KERALA,23,64,75,699,17,23
6193,KERALA,12,80,77,518,17,1
6194,KERALA,27,114,79,581,17,3
6195,KERALA,9,44,6,162,17,5
6196,KERALA,343,1136,830,8086,17,5
6197,MADHYA PRADESH,70,62,12,29,19,6
6198,MADHYA PRADESH,26,70,19,20,19,2
6199,MADHYA PRADESH,32,76,7,16,19,1
6200,MADHYA PRADESH,56,124,15,21,19,0
6201,MADHYA PRADESH,33,62,16,13,19,4
6202,MADHYA PRADESH,65,259,28,21,19,24
6203,MADHYA PRADESH,76,46,80,63,19,3
6204,MADHYA PRADESH,65,304,188,143,19,6
6205,MADHYA PRADESH,4,6,32,3,19,5
6206,MADHYA PRADESH,14,28,4,6,19,4
6207,MADHYA PRADESH,67,128,77,67,19,6
6208,MADHYA PRADESH,73,276,21,70,19,21
6209,MADHYA PRADESH,47,78,45,19,19,5
6210,MADHYA PRADESH,36,40,38,33,19,0
6211,MADHYA PRADESH,40,118,25,44,19,0
6212,MADHYA PRADESH,80,198,41,94,19,21
6213,MADHYA PRADESH,23,70,1,5,19,20
6214,MADHYA PRADESH,43,108,20,54,19,1
